"Type","Source","Destination","Size (Bytes)"
"Image","https://www.lifeusa.org/post/life-provides-food-baskets-to-orphans-in-iraq","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/sports-field-rehabilitation-in-iraq","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/furniture-for-new-horizon-s-ministries","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/life-distributes-udhiyah-meat-in-afghanistan","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/winter-blankets-bangladesh","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/life-distributes-ramadan-meals-in-mali","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/pakistan-fresh-meat-distribution-and-orphan-eid-party","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/life-distributes-udhiyah-meat-in-egypt","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/life-distributes-fresh-meat-in-bosnia-and-herzegovina","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/life-distributes-fresh-meat-in-syria","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/life-distributes-ramadan-food-baskets-yemen","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/life-distributes-udhiyah-meat-in-somalia","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/life-distributes-fresh-meat-in-sudan","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/life-distributes-fresh-meat-in-djibouti","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/life-distributes-fresh-meat-in-ethiopia","https://static.wixstatic.com/media/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4c0363fa4e6343bba97889ef899b66aa~mv2.jpg","153099"
"Image","https://www.lifeusa.org/post/what-happens-when-you-can-t-see-in-a-refugee-camp","https://static.wixstatic.com/media/74d008_7c80fb1214834738949aaafaa8129bc3~mv2.jpg/v1/fill/w_980,h_738,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_7c80fb1214834738949aaafaa8129bc3~mv2.jpg","222883"
"Image","https://www.lifeusa.org/post/life-s-orphan-sponsorships-keep-children-warm-and-in-school-during-the-winter-months-in-pakistan","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-supports-mothers-and-orphans-in-gaza-with-critical-baby-formula-and-other-essentials","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/hope-returns-to-the-classroom-through-life-for-relief-and-development-life-s-orphan-sponsorship-in","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/with-life-water-wells-comes-a-renewed-stability-and-health-for-1-800-people-in-niger","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/in-a-tanzanian-village-water-finally-flows-close-to-home","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-continues-saving-lives-in-gaza-as-emergency-food-and-water-relief-reaches-thousands","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-supporting-orphans-families-gaza","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/fighting-hunger-in-somalia-life-for-relief-and-development-life-s-food-distribution-reaches-displ","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-for-relief-and-development-life-usa-restores-shelter-and-safety-for-8-050-displaced-individua","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/new-solar-powered-water-wells-bring-clean-water-to-3-300-people-in-pakistan","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-provides-medical-student-scholarships-in-the-west-bank","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-for-relief-and-development-protects-5-000-children-from-harsh-winter-conditions-in-gaza","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-for-relief-and-development-sustains-higher-education-in-syria","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/over-1-000-orphans-across-jordan-uplifted-through-life-sponsorship-program","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-for-relief-and-development-life-delivers-emergency-food-and-water-assistance-in-gaza-through","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/water-stops-being-a-daily-worry-for-two-communities-in-nepal","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/clean-water-restored-through-life-for-relief-and-development-life-s-water-well-projects-in-sierra","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/clean-water-new-possibilities-through-life-for-relief-and-development-life-s-water-well-projects","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-for-relief-and-development-life-s-orphan-sponsorship-supports-152-children-in-indonesia","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/clean-water-for-students-as-life-for-relief-and-development-life-installs-solar-water-wells-in-pak","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-builds-five-clean-water-projects-across-two-regions-in-myanmar","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-fresh-meat-in-texas","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/hearing-the-call-southwest-florida","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-provides-backpacks-to-foster-youth-in-the-united-states","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/food-packages-maryland","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/hearing-aids-colorado","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-water-tanks-to-families-in-the-gaza-strip","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-continues-to-provide-emergency-aid-in-gaza","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-provides-emergency-relief-to-gaza","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-provides-emergency-relief-to-gaza-1","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-udhiyah-meat-in-jordan","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-s-orphan-sponsorship-program-in-lebanon-and-jordan","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/hearing-the-call-louisiana","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/back-to-school-in-kenya","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/back-to-school-project-haiti","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/back-to-school-iraq","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/food-baskets-in-bangladesh","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-ramadan-food-baskets-in-lebanon","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-ramadan-food-baskets-in-the-horn-of-africa","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-food-baskets-during-ramadan-in-bosnia","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-ramadan-food-baskets-in-haiti","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-provides-food-baskets-to-orphans-in-iraq","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/sports-field-rehabilitation-in-iraq","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/furniture-for-new-horizon-s-ministries","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-udhiyah-meat-in-afghanistan","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/winter-blankets-bangladesh","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-ramadan-meals-in-mali","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/pakistan-fresh-meat-distribution-and-orphan-eid-party","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-udhiyah-meat-in-egypt","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-fresh-meat-in-bosnia-and-herzegovina","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-fresh-meat-in-syria","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-ramadan-food-baskets-yemen","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-udhiyah-meat-in-somalia","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-fresh-meat-in-sudan","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-fresh-meat-in-djibouti","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-distributes-fresh-meat-in-ethiopia","https://static.wixstatic.com/media/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_31715a9196f2489a9d521097be68d351~mv2.jpg","153450"
"Image","https://www.lifeusa.org/post/life-s-orphan-sponsorships-keep-children-warm-and-in-school-during-the-winter-months-in-pakistan","https://static.wixstatic.com/media/74d008_1ade9bbfde17431b8f3e0fa4b8d650cf~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_1ade9bbfde17431b8f3e0fa4b8d650cf~mv2.jpg","161953"
"Image","https://www.lifeusa.org/post/life-s-orphan-sponsorships-keep-children-warm-and-in-school-during-the-winter-months-in-pakistan","https://static.wixstatic.com/media/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png/v1/fill/w_766,h_423,al_c,q_85,enc_avif,quality_auto/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png","913706"
"Image","https://www.lifeusa.org/post/life-supports-mothers-and-orphans-in-gaza-with-critical-baby-formula-and-other-essentials","https://static.wixstatic.com/media/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png/v1/fill/w_766,h_423,al_c,q_85,enc_avif,quality_auto/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png","913706"
"Image","https://www.lifeusa.org/post/hope-returns-to-the-classroom-through-life-for-relief-and-development-life-s-orphan-sponsorship-in","https://static.wixstatic.com/media/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png/v1/fill/w_766,h_423,al_c,q_85,enc_avif,quality_auto/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png","913706"
"Image","https://www.lifeusa.org/post/with-life-water-wells-comes-a-renewed-stability-and-health-for-1-800-people-in-niger","https://static.wixstatic.com/media/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png/v1/fill/w_766,h_423,al_c,q_85,enc_avif,quality_auto/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png","913706"
"Image","https://www.lifeusa.org/post/in-a-tanzanian-village-water-finally-flows-close-to-home","https://static.wixstatic.com/media/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png/v1/fill/w_766,h_423,al_c,q_85,enc_avif,quality_auto/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png","913706"
"Image","https://www.lifeusa.org/post/life-continues-saving-lives-in-gaza-as-emergency-food-and-water-relief-reaches-thousands","https://static.wixstatic.com/media/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png/v1/fill/w_766,h_423,al_c,q_85,enc_avif,quality_auto/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png","913706"
"Image","https://www.lifeusa.org/post/life-supporting-orphans-families-gaza","https://static.wixstatic.com/media/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png/v1/fill/w_766,h_423,al_c,q_85,enc_avif,quality_auto/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png","913706"
"Image","https://www.lifeusa.org/post/fighting-hunger-in-somalia-life-for-relief-and-development-life-s-food-distribution-reaches-displ","https://static.wixstatic.com/media/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png/v1/fill/w_766,h_423,al_c,q_85,enc_avif,quality_auto/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png","913706"
